,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA,AAPL,GOOGL,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-28,78.16043853759766,1450.5,162.02955627441406,113.37999725341797,79.42250061035156,1450.5,165.4600067138672,113.37999725341797,79.5999984741211,1454.800048828125,165.75999450683594,115.36199951171875,78.04750061035156,1430.3599853515625,163.07000732421875,111.61599731445312,78.1500015258789,1441.739990234375,163.77999877929688,113.697998046875,162234000,1486200,24899900,58942500
2020-01-29,79.79651641845703,1456.699951171875,164.55606079101562,116.197998046875,81.08499908447266,1456.699951171875,168.0399932861328,116.197998046875,81.9625015258789,1464.1400146484375,168.75,117.95999908447266,80.34500122070312,1445.3900146484375,165.69000244140625,113.48600006103516,81.11250305175781,1458.4599609375,167.83999633789062,115.13800048828125,216229200,1078300,34754500,89007500
2020-01-30,79.6808853149414,1454.25,169.1977996826172,128.16200256347656,80.96749877929688,1454.25,172.77999877929688,128.16200256347656,81.02249908447266,1455.25,174.0500030517578,130.17599487304688,79.6875,1435.0,170.7899932861328,123.5999984741211,80.13500213623047,1438.0999755859375,174.0500030517578,126.48400115966797,126743200,1355500,51597500,145028500
2020-01-31,76.14793395996094,1432.780029296875,166.70062255859375,130.11399841308594,77.37750244140625,1432.780029296875,170.22999572753906,130.11399841308594,80.66999816894531,1469.6700439453125,172.39999389648438,130.60000610351562,77.07250213623047,1427.06005859375,169.5800018310547,126.50399780273438,80.23249816894531,1467.8599853515625,172.2100067138672,128.0,199588400,2191100,36142700,78596500
2020-02-03,75.9388198852539,1482.5999755859375,170.76463317871094,156.0,77.16500091552734,1482.5999755859375,174.3800048828125,156.0,78.37249755859375,1486.300048828125,174.5,157.22799682617188,75.55500030517578,1456.6099853515625,170.39999389648438,134.70399475097656,76.07499694824219,1461.6500244140625,170.42999267578125,134.73800659179688,173788400,3581800,30107000,235325000
2020-02-04,78.4458236694336,1445.4100341796875,176.38560485839844,177.41200256347656,79.7125015258789,1445.4100341796875,180.1199951171875,177.41200256347656,79.91000366210938,1467.3399658203125,180.63999938964844,193.79800415039062,78.40750122070312,1422.030029296875,176.30999755859375,166.7760009765625,78.82749938964844,1454.489990234375,177.13999938964844,176.5919952392578,136616400,4794000,36433300,304694000
2020-02-05,79.08551025390625,1446.050048828125,176.170166015625,146.94000244140625,80.36250305175781,1446.050048828125,179.89999389648438,146.94000244140625,81.19000244140625,1464.5799560546875,184.1999969482422,169.1959991455078,79.73750305175781,1429.6800537109375,178.41000366210938,140.82200622558594,80.87999725341797,1463.6099853515625,184.02999877929688,164.65199279785156,118826800,1818800,39186300,242119000
2020-02-06,80.01057434082031,1475.969970703125,179.8227996826172,149.79200744628906,81.30249786376953,1475.969970703125,183.6300048828125,149.79200744628906,81.30500030517578,1481.56005859375,183.82000732421875,159.16600036621094,80.06500244140625,1450.47998046875,180.05999755859375,137.39999389648438,80.64250183105469,1451.97998046875,180.97000122070312,139.98399353027344,105425600,1891100,27751400,199404000
2020-02-07,78.92300415039062,1479.1099853515625,180.0774383544922,149.61399841308594,80.00749969482422,1479.1099853515625,183.88999938964844,149.61399841308594,80.8499984741211,1485.25,185.6300048828125,153.9499969482422,79.5,1465.4100341796875,182.47999572753906,146.0,80.59249877929688,1467.3900146484375,182.85000610351562,146.11000061035156,117684000,1418000,33529100,85317500
2020-02-10,79.2978515625,1508.6600341796875,184.78768920898438,154.25599670410156,80.38749694824219,1508.6600341796875,188.6999969482422,154.25599670410156,80.38749694824219,1508.8800048828125,188.83999633789062,163.9980010986328,78.4625015258789,1475.199951171875,183.25,150.47999572753906,78.54499816894531,1477.22998046875,183.5800018310547,160.0,109348800,1915100,35844300,123446000
2020-02-11,78.81941986083984,1510.06005859375,180.6160430908203,154.87600708007812,79.90249633789062,1510.06005859375,184.44000244140625,154.87600708007812,80.9749984741211,1529.8800048828125,190.6999969482422,156.70199584960938,79.67749786376953,1505.449951171875,183.5,151.60000610351562,80.9000015258789,1513.27001953125,190.64999389648438,153.75799560546875,94323200,1742600,53159900,58487500
2020-02-12,80.69121551513672,1518.6300048828125,180.8804473876953,153.45799255371094,81.80000305175781,1518.6300048828125,184.7100067138672,153.45799255371094,81.80500030517578,1520.300048828125,185.85000610351562,157.9499969482422,80.36750030517578,1508.6700439453125,181.85000610351562,152.6739959716797,80.36750030517578,1515.8599853515625,185.5800018310547,155.57400512695312,113730400,1552100,47062900,60112500
2020-02-13,80.11660766601562,1513.3900146484375,179.9011688232422,160.8000030517578,81.21749877929688,1513.3900146484375,183.7100067138672,160.8000030517578,81.55500030517578,1525.949951171875,186.22999572753906,163.60000610351562,80.8375015258789,1504.0,182.8699951171875,147.0,81.04750061035156,1510.0,183.0800018310547,148.3679962158203,94747600,1145700,35295800,131446500
2020-02-14,80.13633728027344,1518.72998046875,181.5071563720703,160.00599670410156,81.23750305175781,1518.72998046875,185.35000610351562,160.00599670410156,81.49500274658203,1520.050048828125,185.41000366210938,162.593994140625,80.7125015258789,1505.550048828125,182.64999389648438,157.10000610351562,81.18499755859375,1514.530029296875,183.25,157.44400024414062,80113600,1159900,23149500,78468500
2020-02-18,78.66899871826172,1519.43994140625,183.34820556640625,171.67999267578125,79.75,1519.43994140625,187.22999572753906,171.67999267578125,79.9375,1530.56005859375,187.6999969482422,172.0,78.65249633789062,1511.010009765625,185.5,166.4720001220703,78.83999633789062,1514.3399658203125,185.61000061035156,168.32000732421875,152531200,1282100,27792200,81908500
2020-02-19,79.80834197998047,1524.8699951171875,183.89805603027344,183.48399353027344,80.90499877929688,1524.8699951171875,187.27999877929688,183.48399353027344,81.14250183105469,1530.739990234375,188.17999267578125,188.95599365234375,80.0,1520.97998046875,186.47000122070312,180.20399475097656,80.0,1527.199951171875,188.05999755859375,184.6999969482422,93984000,1137300,29997500,127115000
2020-02-20,78.98958587646484,1516.989990234375,181.08970642089844,179.8820037841797,80.07499694824219,1516.989990234375,184.4199981689453,179.8820037841797,81.1624984741211,1527.0699462890625,187.25,182.39999389648438,79.55249786376953,1504.260009765625,181.10000610351562,171.98800659179688,80.65750122070312,1519.010009765625,186.9499969482422,182.38999938964844,100566000,1298100,36862400,88174500
2020-02-21,77.20165252685547,1483.4599609375,175.36495971679688,180.1999969482422,78.26249694824219,1483.4599609375,178.58999633789062,180.1999969482422,80.11250305175781,1510.949951171875,183.5,182.61199951171875,77.625,1478.489990234375,177.25,176.08999633789062,79.65499877929688,1504.5799560546875,183.1699981689453,181.39599609375,129554000,2126000,48572600,71574000
2020-02-24,73.5345458984375,1419.8599853515625,167.80404663085938,166.75799560546875,74.54499816894531,1419.8599853515625,170.88999938964844,166.75799560546875,76.04499816894531,1436.3800048828125,174.5500030517578,172.6999969482422,72.30750274658203,1406.7900390625,163.22999572753906,164.44000244140625,74.31500244140625,1423.050048828125,167.77000427246094,167.8000030517578,222195200,2478000,68311100,75961000
2020-02-25,71.04376983642578,1386.3199462890625,165.03497314453125,159.98199462890625,72.0199966430664,1386.3199462890625,168.07000732421875,159.98199462890625,75.63249969482422,1436.8499755859375,174.83999633789062,171.32000732421875,71.53250122070312,1380.4200439453125,167.64999389648438,157.39999389648438,75.23750305175781,1431.0,174.1999969482422,169.8000030517578,230673600,2579000,68073300,86452500
2020-02-26,72.17078399658203,1390.469970703125,167.0970458984375,155.75999450683594,73.1624984741211,1390.469970703125,170.1699981689453,155.75999450683594,74.47000122070312,1413.6700439453125,173.25999450683594,162.66200256347656,71.625,1376.550048828125,168.2100067138672,155.2220001220703,71.63249969482422,1394.97998046875,169.7100067138672,156.5,198054800,2488800,56206100,70427500
2020-02-27,67.4531021118164,1314.949951171875,155.32354736328125,135.8000030517578,68.37999725341797,1314.949951171875,158.17999267578125,135.8000030517578,71.5,1369.4000244140625,167.02999877929688,147.95399475097656,68.23999786376953,1314.239990234375,157.97999572753906,133.8000030517578,70.2750015258789,1359.1400146484375,163.32000732421875,146.0,320605600,3114500,93174900,121386000
2020-02-28,67.41365814208984,1339.25,159.0843963623047,133.59800720214844,68.33999633789062,1339.25,162.00999450683594,133.59800720214844,69.60250091552734,1342.449951171875,163.7100067138672,138.10400390625,64.09249877929688,1268.2099609375,152.0,122.30400085449219,64.31500244140625,1274.31005859375,152.41000366210938,125.94000244140625,426510000,4009900,97012700,121114500
2020-03-02,73.68990325927734,1386.3199462890625,169.6697235107422,148.7239990234375,74.70249938964844,1386.3199462890625,172.7899932861328,148.7239990234375,75.36000061035156,1387.469970703125,172.9199981689453,148.73800659179688,69.43000030517578,1325.199951171875,162.30999755859375,137.33399963378906,70.56999969482422,1351.3900146484375,165.30999755859375,142.2519989013672,341397200,2771500,71030800,100975000
2020-03-03,71.34957122802734,1337.719970703125,161.53924560546875,149.1020050048828,72.33000183105469,1337.719970703125,164.50999450683594,149.1020050048828,76.0,1408.18994140625,175.0,161.39599609375,71.44999694824219,1329.239990234375,162.25999450683594,143.2220001220703,75.9175033569336,1397.6800537109375,173.8000030517578,161.0,319475600,2830100,71677000,128920000
2020-03-04,74.65909576416016,1381.5999755859375,167.47019958496094,149.89999389648438,75.68499755859375,1381.5999755859375,170.5500030517578,149.89999389648438,75.8499984741211,1382.780029296875,170.6999969482422,153.3040008544922,73.28250122070312,1337.0,165.6199951171875,144.9459991455078,74.11000061035156,1358.9599609375,168.49000549316406,152.79200744628906,219178400,2379900,49814400,75245000
2020-03-05,72.23738098144531,1314.760009765625,163.26747131347656,144.9080047607422,73.2300033569336,1314.760009765625,166.27000427246094,144.9080047607422,74.88749694824219,1353.6300048828125,170.8699951171875,149.14999389648438,72.85250091552734,1301.6400146484375,165.69000244140625,143.61399841308594,73.87999725341797,1345.550048828125,166.0500030517578,144.75399780273438,187572800,2719000,47817300,54263500
2020-03-06,71.2780532836914,1295.739990234375,158.65235900878906,140.6959991455078,72.25749969482422,1295.739990234375,161.57000732421875,140.6959991455078,72.70500183105469,1302.75,163.11000061035156,141.39999389648438,70.30750274658203,1257.2099609375,156.0,136.85400390625,70.5,1269.949951171875,162.61000061035156,138.0,226176800,3232000,72821100,63314500
2020-03-09,65.64054107666016,1215.7900390625,147.90008544921875,121.5999984741211,66.5425033569336,1215.7900390625,150.6199951171875,121.5999984741211,69.52249908447266,1252.72998046875,157.75,132.60000610351562,65.75,1198.0400390625,150.0,121.0,65.9375,1204.9599609375,151.0,121.0780029296875,286744800,3462600,70419300,85368500
2020-03-10,70.36805725097656,1275.1700439453125,158.0140838623047,129.0659942626953,71.33499908447266,1275.1700439453125,160.9199981689453,129.0659942626953,71.61000061035156,1275.8499755859375,161.02999877929688,133.60000610351562,67.34249877929688,1214.510009765625,152.5800018310547,121.5999984741211,69.28500366210938,1254.3900146484375,158.16000366210938,131.88600158691406,285290000,2743600,65354400,77972000
2020-03-11,67.92414093017578,1210.9000244140625,150.85572814941406,126.84600067138672,68.85749816894531,1210.9000244140625,153.6300048828125,126.84600067138672,70.30500030517578,1256.9300537109375,157.6999969482422,130.71600341796875,67.96499633789062,1191.1400146484375,151.14999389648438,122.5999984741211,69.34750366210938,1248.27001953125,157.1300048828125,128.0399932861328,255598800,2736600,56371600,66612500
2020-03-12,61.21631622314453,1111.550048828125,136.54884338378906,112.11000061035156,62.057498931884766,1111.550048828125,139.05999755859375,112.11000061035156,67.5,1188.75,153.47000122070312,118.9000015258789,62.0,1108.469970703125,138.5800018310547,109.25,63.98500061035156,1122.6199951171875,145.3000030517578,116.1780014038086,418474000,4716300,93226400,94545500
2020-03-13,68.550537109375,1214.27001953125,155.96182250976562,109.3239974975586,69.49250030517578,1214.27001953125,158.8300018310547,109.3239974975586,69.9800033569336,1214.4000244140625,161.91000366210938,121.51399993896484,63.23749923706055,1112.2900390625,140.72999572753906,100.4000015258789,66.22250366210938,1174.989990234375,147.5,119.0,370732000,3970000,92727400,113201500
2020-03-16,59.73171615600586,1073.0,132.97454833984375,89.01399993896484,60.5525016784668,1073.0,135.4199981689453,89.01399993896484,64.7699966430664,1145.469970703125,149.35000610351562,98.9739990234375,60.0,1067.0799560546875,135.0,88.43399810791016,60.48749923706055,1089.6099853515625,140.0,93.9000015258789,322423600,4826000,87905900,102447500
2020-03-17,62.358131408691406,1118.06005859375,143.9232177734375,86.04000091552734,63.21500015258789,1118.06005859375,146.57000732421875,86.04000091552734,64.40249633789062,1126.0,147.5,94.37000274658203,59.599998474121094,1049.0999755859375,135.0,79.19999694824219,61.877498626708984,1090.6400146484375,140.0,88.00199890136719,324056000,4159700,81059800,119973000
2020-03-18,60.831607818603516,1091.18994140625,137.8646240234375,72.24400329589844,61.66749954223633,1091.18994140625,140.39999389648438,72.24400329589844,62.5,1104.989990234375,146.0,80.97200012207031,59.279998779296875,1037.0,135.02000427246094,70.10199737548828,59.942501068115234,1059.93994140625,138.0,77.80000305175781,300233600,4652200,81593200,118931000
2020-03-19,60.365509033203125,1111.6700439453125,140.13291931152344,85.52799987792969,61.19499969482422,1111.6700439453125,142.7100067138672,85.52799987792969,63.209999084472656,1152.6099853515625,150.14999389648438,90.4000015258789,60.65250015258789,1055.550048828125,139.0,71.69200134277344,61.84749984741211,1088.219970703125,142.77000427246094,74.94000244140625,271857200,3703200,85922700,150977500
2020-03-20,56.53317642211914,1068.2099609375,134.86972045898438,85.50599670410156,57.310001373291016,1068.2099609375,137.35000610351562,85.50599670410156,62.95750045776367,1138.47998046875,147.10000610351562,95.4000015258789,57.0,1062.0999755859375,135.86000061035156,85.15799713134766,61.79499816894531,1130.9000244140625,146.0,87.63999938964844,401693200,4143900,84866200,141427500
2020-03-23,55.332176208496094,1054.1300048828125,133.52442932128906,86.85800170898438,56.092498779296875,1054.1300048828125,135.97999572753906,86.85800170898438,57.125,1066.9100341796875,140.57000732421875,88.4000015258789,53.15250015258789,1008.8699951171875,132.52000427246094,82.0999984741211,57.02000045776367,1056.3699951171875,137.00999450683594,86.72000122070312,336752800,4183600,78975200,82272500
2020-03-24,60.883399963378906,1130.010009765625,145.6612548828125,101.0,61.720001220703125,1130.010009765625,148.33999633789062,101.0,61.92250061035156,1133.3299560546875,149.60000610351562,102.73799896240234,58.57500076293945,1086.4300537109375,141.27000427246094,94.80000305175781,59.09000015258789,1103.97998046875,143.75,95.45999908447266,287531200,3623400,82516700,114476000
2020-03-25,60.54800033569336,1101.6199951171875,144.26690673828125,107.8499984741211,61.380001068115234,1101.6199951171875,146.9199981689453,107.8499984741211,64.5625,1146.1700439453125,154.3300018310547,111.4000015258789,61.07500076293945,1083.010009765625,144.44000244140625,102.22200012207031,62.6875,1124.5799560546875,148.91000366210938,109.05000305175781,303602000,4516200,75638200,106113500
2020-03-26,63.734214782714844,1162.9200439453125,153.29092407226562,105.63200378417969,64.61000061035156,1162.9200439453125,156.11000061035156,105.63200378417969,64.66999816894531,1171.47998046875,156.66000366210938,112.0,61.59000015258789,1092.030029296875,148.3699951171875,102.44999694824219,61.630001068115234,1114.719970703125,148.39999389648438,109.47799682617188,252087200,3828100,64568100,86903500
2020-03-27,61.095481872558594,1110.260009765625,146.9967041015625,102.87200164794922,61.935001373291016,1110.260009765625,149.6999969482422,102.87200164794922,63.967498779296875,1151.050048828125,154.88999938964844,105.16000366210938,61.76250076293945,1104.0,149.1999969482422,98.80599975585938,63.1875,1127.469970703125,151.75,101.0,204216800,3139700,57042300,71887000
2020-03-30,62.83901596069336,1146.31005859375,157.33653259277344,100.4260025024414,63.70249938964844,1146.31005859375,160.22999572753906,100.4260025024414,63.880001068115234,1151.0,160.60000610351562,103.33000183105469,62.349998474121094,1098.489990234375,150.00999450683594,98.24600219726562,62.685001373291016,1132.6400146484375,152.44000244140625,102.052001953125,167976400,2936800,63420300,59990500
2020-03-31,62.710784912109375,1161.949951171875,154.862060546875,104.80000305175781,63.5724983215332,1161.949951171875,157.7100067138672,104.80000305175781,65.62249755859375,1173.4000244140625,164.77999877929688,108.59200286865234,63.0,1136.719970703125,156.55999755859375,99.4000015258789,63.900001525878906,1148.72998046875,159.39999389648438,100.25,197002000,3261400,77927200,88857500
2020-04-01,59.4111213684082,1102.0999755859375,149.36318969726562,96.31199645996094,60.227500915527344,1102.0999755859375,152.11000061035156,96.31199645996094,62.18000030517578,1129.4200439453125,157.75,102.79000091552734,59.782501220703125,1093.489990234375,150.82000732421875,95.0199966430664,61.625,1124.0,153.0,100.80000305175781,176218400,2598500,57969900,66766000
2020-04-02,60.40250015258789,1117.030029296875,152.45628356933594,90.89399719238281,61.23249816894531,1117.030029296875,155.25999450683594,90.89399719238281,61.287498474121094,1122.77001953125,155.47999572753906,98.85199737548828,59.224998474121094,1093.1300048828125,150.36000061035156,89.27999877929688,60.084999084472656,1100.0,151.86000061035156,96.20600128173828,165934000,2820500,49630700,99292000
2020-04-03,59.534427642822266,1092.699951171875,151.05210876464844,96.00199890136719,60.352500915527344,1092.699951171875,153.8300018310547,96.00199890136719,61.42499923706055,1118.7900390625,157.3800048828125,103.0979995727539,59.74250030517578,1075.0799560546875,152.19000244140625,93.6780014038086,60.70000076293945,1114.7099609375,155.10000610351562,101.9000015258789,129880000,2568700,41243300,112810500
2020-04-06,64.72805786132812,1183.18994140625,162.2855224609375,103.24800109863281,65.61750030517578,1183.18994140625,165.27000427246094,103.24800109863281,65.77749633789062,1190.75,166.5,104.19999694824219,62.345001220703125,1125.0,157.5800018310547,99.59200286865234,62.724998474121094,1133.0,160.32000732421875,102.23999786376953,201820400,3166000,67111700,74509000
2020-04-07,63.97835922241211,1182.56005859375,160.5376739501953,109.08999633789062,64.85749816894531,1182.56005859375,163.49000549316406,109.08999633789062,67.92500305175781,1220.780029296875,170.0,113.0,64.75,1177.25,163.25999450683594,106.46800231933594,67.69999694824219,1217.010009765625,169.58999633789062,109.0,202887200,3081000,62769000,89599000
2020-04-08,65.61585998535156,1207.0,162.14805603027344,109.76799774169922,66.51750183105469,1207.0,165.1300048828125,109.76799774169922,66.84249877929688,1214.9000244140625,166.6699981689453,111.44200134277344,65.30750274658203,1183.949951171875,163.5,106.66600036621094,65.68499755859375,1203.0999755859375,165.6699981689453,110.83999633789062,168895200,2016700,48318200,63280000
2020-04-09,66.08935546875,1206.5699462890625,162.15789794921875,114.5999984741211,66.99749755859375,1206.5699462890625,165.13999938964844,114.5999984741211,67.51750183105469,1221.989990234375,167.3699951171875,115.03600311279297,66.17500305175781,1192.4200439453125,163.3300018310547,111.4219970703125,67.17500305175781,1218.1800537109375,166.36000061035156,112.41799926757812,161834800,2701400,51385100,68250000
2020-04-13,67.38652038574219,1210.4100341796875,162.5211944580078,130.19000244140625,68.3125,1210.4100341796875,165.50999450683594,130.19000244140625,68.42500305175781,1214.52001953125,165.57000732421875,130.39999389648438,66.4574966430664,1182.3299560546875,162.3000030517578,116.10600280761719,67.07749938964844,1201.5,164.35000610351562,118.03199768066406,131022800,1935100,41905300,112377000
2020-04-14,70.78976440429688,1265.22998046875,170.56329345703125,141.97799682617188,71.76249694824219,1265.22998046875,173.6999969482422,141.97799682617188,72.0625,1275.75,173.75,148.37600708007812,69.51249694824219,1228.5400390625,168.0,138.48599243164062,70.0,1239.969970703125,169.0,139.79400634765625,194994800,3167900,52874300,152882500
2020-04-15,70.14364624023438,1257.300048828125,168.7761688232422,145.96600341796875,71.10749816894531,1257.300048828125,171.8800048828125,145.96600341796875,71.5824966430664,1275.1099853515625,173.57000732421875,150.62600708007812,70.15750122070312,1234.0,169.24000549316406,142.0,70.5999984741211,1246.510009765625,171.1999969482422,148.39999389648438,131154400,2111800,40940800,117885000
2020-04-16,70.70098876953125,1257.4300537109375,173.843017578125,149.04200744628906,71.67250061035156,1257.4300537109375,177.0399932861328,149.04200744628906,72.05000305175781,1273.3599853515625,177.27999877929688,151.88999938964844,70.5875015258789,1238.199951171875,172.89999389648438,141.343994140625,71.84500122070312,1267.1400146484375,174.3000030517578,143.38800048828125,157125200,2894800,50479600,103289500
2020-04-17,69.74166870117188,1279.0,175.37481689453125,150.7779998779297,70.69999694824219,1279.0,178.60000610351562,150.7779998779297,71.73750305175781,1290.0,180.0,154.99000549316406,69.21499633789062,1266.0,175.8699951171875,149.53199768066406,71.17250061035156,1281.699951171875,179.5,154.45599365234375,215250000,2552500,52765600,65641000
2020-04-20,68.29405212402344,1261.1500244140625,171.8987579345703,149.27200317382812,69.23249816894531,1261.1500244140625,175.05999755859375,149.27200317382812,70.41999816894531,1276.8199462890625,178.75,153.11399841308594,69.2125015258789,1256.43994140625,174.99000549316406,142.44200134277344,69.48750305175781,1269.8900146484375,176.6300048828125,146.5399932861328,130015200,1764600,36669600,73733000
2020-04-21,66.18305969238281,1212.1600341796875,164.78948974609375,137.343994140625,67.09249877929688,1212.1600341796875,167.82000732421875,137.343994140625,69.3125,1250.0,173.6699981689453,150.66600036621094,66.35749816894531,1205.0,166.11000061035156,134.75799560546875,69.06999969482422,1242.7099609375,173.5,146.0240020751953,180991600,2482400,56203700,101045500
2020-04-22,68.0893783569336,1258.4100341796875,170.3865509033203,146.4219970703125,69.0250015258789,1258.4100341796875,173.52000427246094,146.4219970703125,69.4749984741211,1279.8800048828125,174.0,146.8000030517578,68.05000305175781,1237.199951171875,170.82000732421875,137.74200439453125,68.40249633789062,1241.1099853515625,171.38999938964844,140.79600524902344,116862400,2314800,34620200,70827500
2020-04-23,67.82550048828125,1271.1700439453125,168.32447814941406,141.12600708007812,68.75749969482422,1271.1700439453125,171.4199981689453,141.12600708007812,70.4375,1288.1500244140625,175.05999755859375,146.8000030517578,68.71749877929688,1260.530029296875,170.91000366210938,140.62600708007812,68.96749877929688,1265.739990234375,174.11000061035156,145.52000427246094,124814400,1710100,32790800,66183500
2020-04-24,69.7835922241211,1276.5999755859375,171.39794921875,145.02999877929688,70.74250030517578,1276.5999755859375,174.5500030517578,145.02999877929688,70.75250244140625,1277.7099609375,174.55999755859375,146.14599609375,69.25,1244.0,170.7100067138672,139.63600158691406,69.30000305175781,1255.0,172.05999755859375,142.16200256347656,126161200,1870100,34277600,66060000
2020-04-27,69.83291625976562,1270.8599853515625,170.906982421875,159.75,70.7925033569336,1270.8599853515625,174.0500030517578,159.75,71.13500213623047,1294.0999755859375,176.89999389648438,159.8979949951172,69.98750305175781,1265.06005859375,173.3000030517578,147.0,70.44999694824219,1292.0,176.58999633789062,147.52200317382812,117087600,2209300,33194400,103407000
2020-04-28,68.70096588134766,1232.5899658203125,166.7435302734375,153.82400512695312,69.6449966430664,1232.5899658203125,169.80999755859375,153.82400512695312,71.4574966430664,1284.760009765625,175.6699981689453,161.0,69.55000305175781,1230.3800048828125,169.38999938964844,151.33799743652344,71.2699966430664,1283.199951171875,175.58999633789062,159.1280059814453,112004800,4035000,34392700,76110000
2020-04-29,70.95746612548828,1342.1800537109375,174.22593688964844,160.1020050048828,71.93250274658203,1342.1800537109375,177.42999267578125,160.1020050048828,72.4175033569336,1360.1500244140625,177.67999267578125,160.63999938964844,70.97250366210938,1326.72998046875,171.8800048828125,156.6320037841797,71.18250274658203,1345.0,173.22000122070312,158.03399658203125,137280800,5417900,51286600,81080000
2020-04-30,72.45438385009766,1346.699951171875,175.9738006591797,156.37600708007812,73.44999694824219,1346.699951171875,179.2100067138672,156.37600708007812,73.63249969482422,1350.0,180.39999389648438,173.96400451660156,72.0875015258789,1321.5,176.22999572753906,152.6999969482422,72.48999786376953,1331.3599853515625,180.0,171.03799438476562,183064000,2792100,53875900,142359500
2020-05-01,71.28792572021484,1317.3199462890625,171.4176025390625,140.26400756835938,72.26750183105469,1317.3199462890625,174.57000732421875,140.26400756835938,74.75,1351.4300537109375,178.63999938964844,154.5540008544922,71.4625015258789,1309.6600341796875,174.00999450683594,136.60800170898438,71.5625,1324.0899658203125,175.8000030517578,151.0,240616800,2443600,39370500,162659000
2020-05-04,72.29656982421875,1322.9000244140625,175.61048889160156,152.23800659179688,73.29000091552734,1322.9000244140625,178.83999633789062,152.23800659179688,73.42250061035156,1324.469970703125,179.0,152.39999389648438,71.58000183105469,1296.010009765625,173.8000030517578,139.60000610351562,72.2925033569336,1308.1300048828125,174.49000549316406,140.1999969482422,133568000,1540300,30372900,96185500
2020-05-05,73.38164520263672,1349.02001953125,177.4958038330078,153.64199829101562,74.38999938964844,1349.02001953125,180.75999450683594,153.64199829101562,75.25,1371.010009765625,183.64999389648438,159.78399658203125,73.61499786376953,1335.030029296875,179.89999389648438,152.43600463867188,73.76499938964844,1337.5,180.6199951171875,157.95799255371094,147751200,1983300,36839200,84958500
2020-05-06,74.13874053955078,1345.4300537109375,179.24363708496094,156.51600646972656,75.15750122070312,1345.4300537109375,182.5399932861328,156.51600646972656,75.80999755859375,1368.68994140625,184.1999969482422,157.9600067138672,74.71749877929688,1345.1300048828125,181.6300048828125,152.2220001220703,75.11499786376953,1358.0,182.0800018310547,155.3000030517578,142333600,1586600,32139300,55616000
2020-05-07,74.90569305419922,1369.280029296875,180.28453063964844,156.00799560546875,75.93499755859375,1369.280029296875,183.60000610351562,156.00799560546875,76.2925033569336,1376.0,184.5500030517578,159.27999877929688,75.49250030517578,1352.5400390625,182.5800018310547,154.47000122070312,75.80500030517578,1361.31005859375,184.1699981689453,155.44200134277344,115215200,1532600,28316000,57638500
2020-05-08,76.6885986328125,1384.3399658203125,181.34500122070312,163.88400268554688,77.53250122070312,1384.3399658203125,184.67999267578125,163.88400268554688,77.5875015258789,1396.6400146484375,185.0,164.8000030517578,76.07250213623047,1372.010009765625,183.36000061035156,157.40199279785156,76.41000366210938,1381.8199462890625,184.97999572753906,158.75399780273438,133838400,1666300,30877800,80432500
2020-05-11,77.89531707763672,1403.5899658203125,183.36782836914062,162.25799560546875,78.75250244140625,1403.5899658203125,186.74000549316406,162.25799560546875,79.26249694824219,1415.530029296875,187.50999450683594,164.8000030517578,76.80999755859375,1375.5,182.85000610351562,157.0,77.0250015258789,1376.7900390625,183.14999389648438,158.1020050048828,145946400,1635900,30892700,82598000
2020-05-12,77.00511932373047,1375.1800537109375,179.21421813964844,161.8820037841797,77.85250091552734,1375.1800537109375,182.50999450683594,161.8820037841797,79.92250061035156,1414.3299560546875,187.0399932861328,168.6580047607422,77.72750091552734,1374.510009765625,182.3000030517578,161.60000610351562,79.4574966430664,1408.219970703125,186.8000030517578,165.39999389648438,162301200,1695900,32038200,79534500
2020-05-13,76.07533264160156,1348.3299560546875,176.50404357910156,158.19200134277344,76.9124984741211,1348.3299560546875,179.75,158.19200134277344,78.98750305175781,1385.3299560546875,184.0500030517578,165.1999969482422,75.80249786376953,1328.010009765625,176.5399932861328,152.66000366210938,78.0374984741211,1376.1600341796875,182.5500030517578,164.16600036621094,200622400,2018400,44711500,95327500
2020-05-14,76.5427017211914,1356.8599853515625,177.2699737548828,160.66600036621094,77.38500213623047,1356.8599853515625,180.52999877929688,160.66600036621094,77.44750213623047,1357.3699951171875,180.69000244140625,160.6719970703125,75.38249969482422,1323.300048828125,175.67999267578125,152.8000030517578,76.12750244140625,1333.52001953125,177.5399932861328,156.0,158929200,1833000,41873900,68411000
2020-05-15,76.09016418457031,1373.06005859375,179.8524627685547,159.83399963378906,76.92749786376953,1373.06005859375,183.16000366210938,159.83399963378906,76.9749984741211,1374.5799560546875,187.05999755859375,161.00999450683594,75.05249786376953,1339.0,177.0,157.30999755859375,75.0875015258789,1348.260009765625,179.05999755859375,158.07000732421875,166348400,2077200,46610400,52592000
