Date,Open,High,Low,Close*,Adj. close**,Volume
12-Feb-21,"2,284.66","2,293.73","2,264.38","2,289.36","2,289.36","4,119,260,000"
11-Feb-21,"2,283.27","2,303.63","2,255.57","2,285.32","2,285.32","4,570,080,000"
10-Feb-21,"2,300.68","2,318.09","2,266.66","2,282.44","2,282.44","4,815,380,000"
9-Feb-21,"2,289.64","2,309.43","2,281.93","2,299.00","2,299.00","4,554,610,000"
8-Feb-21,"2,234.35","2,289.76","2,234.35","2,289.76","2,289.76","4,635,030,000"
5-Feb-21,"2,202.94","2,233.33","2,202.94","2,233.33","2,233.33","4,838,580,000"
4-Feb-21,"2,160.77","2,202.42","2,160.77","2,202.42","2,202.42","4,856,670,000"
3-Feb-21,"2,151.46","2,163.36","2,135.78","2,159.70","2,159.70","4,846,900,000"
2-Feb-21,"2,127.31","2,154.54","2,126.45","2,151.44","2,151.44","5,495,370,000"
1-Feb-21,"2,075.01","2,130.69","2,075.01","2,126.16","2,126.16","5,392,870,000"
29-Jan-21,"2,106.78","2,124.62","2,066.59","2,073.64","2,073.64","6,612,570,000"
28-Jan-21,"2,111.29","2,138.20","2,094.78","2,106.61","2,106.61","6,937,960,000"
27-Jan-21,"2,146.66","2,146.66","2,088.01","2,108.70","2,108.70","9,878,040,000"
26-Jan-21,"2,165.46","2,183.01","2,146.34","2,149.86","2,149.86","6,029,090,000"
25-Jan-21,"2,168.72","2,194.86","2,135.22","2,163.27","2,163.27","6,955,860,000"
22-Jan-21,"2,140.48","2,168.80","2,118.77","2,168.76","2,168.76","5,080,430,000"
21-Jan-21,"2,161.30","2,167.03","2,138.03","2,141.42","2,141.42","4,484,460,000"
20-Jan-21,"2,152.30","2,173.73","2,149.99","2,160.62","2,160.62","4,551,790,000"
19-Jan-21,"2,125.51","2,152.35","2,125.51","2,151.14","2,151.14","4,982,940,000"
15-Jan-21,"2,154.69","2,154.69","2,102.53","2,123.20","2,123.20","5,353,060,000"
14-Jan-21,"2,113.62","2,164.32","2,113.62","2,155.35","2,155.35","5,180,140,000"
13-Jan-21,"2,128.17","2,131.42","2,109.72","2,111.97","2,111.97","4,590,420,000"
12-Jan-21,"2,091.79","2,128.39","2,091.79","2,127.96","2,127.96","4,977,210,000"
11-Jan-21,"2,088.80","2,095.40","2,061.64","2,091.01","2,091.01","4,450,500,000"
8-Jan-21,"2,098.45","2,113.88","2,064.61","2,091.66","2,091.66","4,764,180,000"
7-Jan-21,"2,059.33","2,099.26","2,059.33","2,096.89","2,096.89","5,080,870,000"
6-Jan-21,"1,980.29","2,079.72","1,980.29","2,057.92","2,057.92","6,049,970,000"
5-Jan-21,"1,945.79","1,988.76","1,943.69","1,979.11","1,979.11","4,582,620,000"
4-Jan-21,"1,975.78","1,990.70","1,927.15","1,945.91","1,945.91","5,006,680,000"
31-Dec-20,"1,979.93","1,981.41","1,963.26","1,974.86","1,974.86","3,172,510,000"
30-Dec-20,"1,961.72","1,987.78","1,961.72","1,979.99","1,979.99","3,145,200,000"
29-Dec-20,"1,996.73","2,001.70","1,950.82","1,959.36","1,959.36","3,387,030,000"
28-Dec-20,"2,013.49","2,026.24","1,996.25","1,996.25","1,996.25","3,527,460,000"
24-Dec-20,"2,013.18","2,013.97","1,997.18","2,003.95","2,003.95","1,885,090,000"
23-Dec-20,"1,991.10","2,011.84","1,991.10","2,007.10","2,007.10","3,772,630,000"
22-Dec-20,"1,971.18","1,992.50","1,971.18","1,989.88","1,989.88","4,023,940,000"
21-Dec-20,"1,967.93","1,970.67","1,934.66","1,970.33","1,970.33","4,732,160,000"
18-Dec-20,"1,978.89","1,992.72","1,965.67","1,969.99","1,969.99","7,068,340,000"
17-Dec-20,"1,953.76","1,978.05","1,953.76","1,978.05","1,978.05","4,184,930,000"
16-Dec-20,"1,961.26","1,966.11","1,947.05","1,952.72","1,952.72","4,056,950,000"
15-Dec-20,"1,915.90","1,960.81","1,915.90","1,959.76","1,959.76","4,360,280,000"
14-Dec-20,"1,914.15","1,944.12","1,913.86","1,913.86","1,913.86","4,594,920,000"
11-Dec-20,"1,921.27","1,926.73","1,896.02","1,911.70","1,911.70","4,367,150,000"
10-Dec-20,"1,901.34","1,924.12","1,887.69","1,922.70","1,922.70","4,618,240,000"
9-Dec-20,"1,919.16","1,935.27","1,889.33","1,902.15","1,902.15","5,209,940,000"
8-Dec-20,"1,890.57","1,918.01","1,881.70","1,917.78","1,917.78","4,549,670,000"
7-Dec-20,"1,892.72","1,897.44","1,886.78","1,891.25","1,891.25","4,788,560,000"
4-Dec-20,"1,849.98","1,892.45","1,849.98","1,892.45","1,892.45","5,086,370,000"
3-Dec-20,"1,838.52","1,860.35","1,838.52","1,848.70","1,848.70","5,091,760,000"
2-Dec-20,"1,833.08","1,842.53","1,817.02","1,838.03","1,838.03","5,029,620,000"
1-Dec-20,"1,822.92","1,848.02","1,822.92","1,836.05","1,836.05","5,403,660,000"
30-Nov-20,"1,854.87","1,854.87","1,813.56","1,819.82","1,819.82","6,291,400,000"
27-Nov-20,"1,846.26","1,855.27","1,845.50","1,855.27","1,855.27","2,778,450,000"
25-Nov-20,"1,852.62","1,852.62","1,831.95","1,845.02","1,845.02","4,902,560,000"
24-Nov-20,"1,819.52","1,862.17","1,819.52","1,853.53","1,853.53","6,267,570,000"
23-Nov-20,"1,787.24","1,827.60","1,787.24","1,818.30","1,818.30","5,036,290,000"
20-Nov-20,"1,782.15","1,787.39","1,771.13","1,785.34","1,785.34","4,218,970,000"
19-Nov-20,"1,769.25","1,784.64","1,764.20","1,784.13","1,784.13","4,347,200,000"
18-Nov-20,"1,792.76","1,805.20","1,769.32","1,769.32","1,769.32","5,274,450,000"
17-Nov-20,"1,783.09","1,795.89","1,755.34","1,791.91","1,791.91","4,799,570,000"
16-Nov-20,"1,747.02","1,785.34","1,747.02","1,785.34","1,785.34","5,281,980,000"
13-Nov-20,"1,710.05","1,749.36","1,710.05","1,744.04","1,744.04","4,709,670,000"
12-Nov-20,"1,735.99","1,735.99","1,696.65","1,708.47","1,708.47","4,890,120,000"
11-Nov-20,"1,738.88","1,746.31","1,722.22","1,736.94","1,736.94","4,609,970,000"
10-Nov-20,"1,706.45","1,741.83","1,706.45","1,737.01","1,737.01","6,024,230,000"
9-Nov-20,"1,652.11","1,745.69","1,652.11","1,705.04","1,705.04","8,556,610,000"
6-Nov-20,"1,660.78","1,667.15","1,648.26","1,648.26","1,648.26","4,833,950,000"
5-Nov-20,"1,616.65","1,664.12","1,616.65","1,660.05","1,660.05","4,841,190,000"
4-Nov-20,"1,612.98","1,631.31","1,598.56","1,615.08","1,615.08","4,783,040,000"
3-Nov-20,"1,571.95","1,620.77","1,571.95","1,614.30","1,614.30","4,220,070,000"
2-Nov-20,"1,540.86","1,568.59","1,540.86","1,568.59","1,568.59","4,310,590,000"
30-Oct-20,"1,559.69","1,559.69","1,526.22","1,538.48","1,538.48","4,840,450,000"
29-Oct-20,"1,543.06","1,566.39","1,532.23","1,561.58","1,561.58","4,903,070,000"
28-Oct-20,"1,586.77","1,586.77","1,542.54","1,543.28","1,543.28","5,129,860,000"
27-Oct-20,"1,605.68","1,609.53","1,590.71","1,590.71","1,590.71","3,946,990,000"
26-Oct-20,"1,635.22","1,635.22","1,586.89","1,605.21","1,605.21","3,988,080,000"
23-Oct-20,"1,634.06","1,641.48","1,626.32","1,640.50","1,640.50","3,646,570,000"
22-Oct-20,"1,604.95","1,631.97","1,603.96","1,630.25","1,630.25","4,163,630,000"
21-Oct-20,"1,618.34","1,621.88","1,603.77","1,603.78","1,603.78","4,097,750,000"
20-Oct-20,"1,620.57","1,632.76","1,615.99","1,617.71","1,617.71","3,901,260,000"
19-Oct-20,"1,636.84","1,647.05","1,612.22","1,613.63","1,613.63","4,086,200,000"
16-Oct-20,"1,638.48","1,646.25","1,633.80","1,633.81","1,633.81","4,675,890,000"
15-Oct-20,"1,618.88","1,641.00","1,598.49","1,638.88","1,638.88","3,717,640,000"
14-Oct-20,"1,637.97","1,647.99","1,621.56","1,621.65","1,621.65","3,840,630,000"
13-Oct-20,"1,647.57","1,647.57","1,631.60","1,636.85","1,636.85","3,605,150,000"
12-Oct-20,"1,642.46","1,652.05","1,637.35","1,649.05","1,649.05","3,428,970,000"
9-Oct-20,"1,630.71","1,645.04","1,630.71","1,637.55","1,637.55","3,939,060,000"
8-Oct-20,"1,615.27","1,630.33","1,615.27","1,628.55","1,628.55","3,856,190,000"
7-Oct-20,"1,581.12","1,614.61","1,581.12","1,611.04","1,611.04","3,807,830,000"
6-Oct-20,"1,584.49","1,619.21","1,577.29","1,577.29","1,577.29","4,443,380,000"
5-Oct-20,"1,541.20","1,582.66","1,541.20","1,581.96","1,581.96","3,686,920,000"
2-Oct-20,"1,527.59","1,544.50","1,498.11","1,539.30","1,539.30","3,961,550,000"
1-Oct-20,"1,508.60","1,531.92","1,508.60","1,531.20","1,531.20","4,070,530,000"
30-Sep-20,"1,504.84","1,528.01","1,498.29","1,507.69","1,507.69","4,722,530,000"
29-Sep-20,"1,510.20","1,512.22","1,492.52","1,504.73","1,504.73","3,651,880,000"
28-Sep-20,"1,477.43","1,514.33","1,477.43","1,510.34","1,510.34","3,946,060,000"
25-Sep-20,"1,450.98","1,478.95","1,445.70","1,474.91","1,474.91","3,792,220,000"
24-Sep-20,"1,450.84","1,474.02","1,432.57","1,451.82","1,451.82","4,599,470,000"
23-Sep-20,"1,496.97","1,503.98","1,451.41","1,451.46","1,451.46","4,364,500,000"
22-Sep-20,"1,486.05","1,497.81","1,474.49","1,496.96","1,496.96","3,963,300,000"
21-Sep-20,"1,533.92","1,533.92","1,470.44","1,485.25","1,485.25","4,828,350,000"
18-Sep-20,"1,544.34","1,556.38","1,519.76","1,536.78","1,536.78","7,068,700,000"
17-Sep-20,"1,550.14","1,550.14","1,526.55","1,542.60","1,542.60","4,371,940,000"
16-Sep-20,"1,539.27","1,572.06","1,539.27","1,552.33","1,552.33","4,710,030,000"
15-Sep-20,"1,538.54","1,551.02","1,535.64","1,538.15","1,538.15","4,051,460,000"
14-Sep-20,"1,499.38","1,538.50","1,499.38","1,536.97","1,536.97","3,832,130,000"
11-Sep-20,"1,508.80","1,515.97","1,484.95","1,497.27","1,497.27","3,704,450,000"
10-Sep-20,"1,526.87","1,543.43","1,507.73","1,507.75","1,507.75","4,192,250,000"
9-Sep-20,"1,505.09","1,532.91","1,505.09","1,526.48","1,526.48","3,920,830,000"
8-Sep-20,"1,534.37","1,534.37","1,499.83","1,504.59","1,504.59","4,665,600,000"
4-Sep-20,"1,546.64","1,563.38","1,501.52","1,535.30","1,535.30","4,431,440,000"
3-Sep-20,"1,592.47","1,592.47","1,538.53","1,544.68","1,544.68","4,898,680,000"
2-Sep-20,"1,578.78","1,595.04","1,567.43","1,592.29","1,592.29","4,285,190,000"
1-Sep-20,"1,561.10","1,578.58","1,554.19","1,578.58","1,578.58","4,083,110,000"
31-Aug-20,"1,577.55","1,577.55","1,561.88","1,561.88","1,561.88","4,342,290,000"
28-Aug-20,"1,570.46","1,578.34","1,567.13","1,578.34","1,578.34","3,855,880,000"
27-Aug-20,"1,561.36","1,573.38","1,555.27","1,564.56","1,564.56","3,929,560,000"
26-Aug-20,"1,570.72","1,572.57","1,559.73","1,560.19","1,560.19","3,754,360,000"
25-Aug-20,"1,572.65","1,574.24","1,556.78","1,571.21","1,571.21","3,619,300,000"
24-Aug-20,"1,559.96","1,568.73","1,554.10","1,568.47","1,568.47","3,728,690,000"
21-Aug-20,"1,563.37","1,563.37","1,545.36","1,552.48","1,552.48","3,705,420,000"
20-Aug-20,"1,567.77","1,570.38","1,554.46","1,564.30","1,564.30","3,642,850,000"
19-Aug-20,"1,570.44","1,585.16","1,569.98","1,572.07","1,572.07","3,884,480,000"
18-Aug-20,"1,585.54","1,585.54","1,566.51","1,569.77","1,569.77","3,881,310,000"
17-Aug-20,"1,579.48","1,586.52","1,575.84","1,585.47","1,585.47","3,671,290,000"
14-Aug-20,"1,575.78","1,583.48","1,567.88","1,577.88","1,577.88","3,193,400,000"
13-Aug-20,"1,580.26","1,590.09","1,575.96","1,579.79","1,579.79","3,648,810,000"
12-Aug-20,"1,577.90","1,595.12","1,574.25","1,583.25","1,583.25","3,768,560,000"
11-Aug-20,"1,587.57","1,603.60","1,570.70","1,575.10","1,575.10","5,087,650,000"
10-Aug-20,"1,573.75","1,593.83","1,573.75","1,584.67","1,584.67","4,318,570,000"
7-Aug-20,"1,542.52","1,569.26","1,539.52","1,569.18","1,569.18","4,104,860,000"
6-Aug-20,"1,546.44","1,550.47","1,537.46","1,544.62","1,544.62","4,267,490,000"
5-Aug-20,"1,521.79","1,546.40","1,521.79","1,546.24","1,546.24","4,732,220,000"
4-Aug-20,"1,506.53","1,517.22","1,501.58","1,517.21","1,517.21","4,621,670,000"
3-Aug-20,"1,485.49","1,507.93","1,483.37","1,506.80","1,506.80","4,643,640,000"
31-Jul-20,"1,495.15","1,495.15","1,457.62","1,480.43","1,480.43","5,117,260,000"
30-Jul-20,"1,499.20","1,499.20","1,475.16","1,495.10","1,495.10","4,254,010,000"
29-Jul-20,"1,471.37","1,501.86","1,471.37","1,500.63","1,500.63","4,676,300,000"
28-Jul-20,"1,484.37","1,485.34","1,469.55","1,469.76","1,469.76","4,027,890,000"
27-Jul-20,"1,468.23","1,484.66","1,464.48","1,484.65","1,484.65","3,963,910,000"
24-Jul-20,"1,488.67","1,488.67","1,466.10","1,467.55","1,467.55","3,894,900,000"
23-Jul-20,"1,489.33","1,507.24","1,477.23","1,490.20","1,490.20","4,290,460,000"
22-Jul-20,"1,486.43","1,493.56","1,478.88","1,490.14","1,490.14","4,255,190,000"
21-Jul-20,"1,472.13","1,496.73","1,472.13","1,487.51","1,487.51","4,547,960,000"
20-Jul-20,"1,471.67","1,474.37","1,461.30","1,467.95","1,467.95","3,971,200,000"
17-Jul-20,"1,467.87","1,482.40","1,464.71","1,473.32","1,473.32","3,993,830,000"
16-Jul-20,"1,473.78","1,473.78","1,460.08","1,467.56","1,467.56","3,961,230,000"
15-Jul-20,"1,432.50","1,485.05","1,432.50","1,478.27","1,478.27","4,669,760,000"
14-Jul-20,"1,403.13","1,428.40","1,393.90","1,428.26","1,428.26","4,476,170,000"
13-Jul-20,"1,427.36","1,452.32","1,403.06","1,403.57","1,403.57","4,890,780,000"
10-Jul-20,"1,398.92","1,422.71","1,395.65","1,422.68","1,422.68","4,515,340,000"
9-Jul-20,"1,427.44","1,427.83","1,384.10","1,398.92","1,398.92","4,829,020,000"
8-Jul-20,"1,416.36","1,431.83","1,402.18","1,427.40","1,427.40","4,927,700,000"
7-Jul-20,"1,441.30","1,441.30","1,414.24","1,416.00","1,416.00","4,563,700,000"
6-Jul-20,"1,435.95","1,461.28","1,435.95","1,442.88","1,442.88","4,736,450,000"
2-Jul-20,"1,433.39","1,459.41","1,428.55","1,431.86","1,431.86","4,190,830,000"
1-Jul-20,"1,443.29","1,451.46","1,423.65","1,427.31","1,427.31","4,443,130,000"
30-Jun-20,"1,418.55","1,444.12","1,413.18","1,441.37","1,441.37","4,696,280,000"
29-Jun-20,"1,383.04","1,427.09","1,381.04","1,421.21","1,421.21","4,462,770,000"
26-Jun-20,"1,411.37","1,411.37","1,375.59","1,378.78","1,378.78","8,098,120,000"
25-Jun-20,"1,388.41","1,413.71","1,375.37","1,413.31","1,413.31","4,815,420,000"
24-Jun-20,"1,437.20","1,437.20","1,374.40","1,389.74","1,389.74","5,587,200,000"
23-Jun-20,"1,436.46","1,454.12","1,436.46","1,439.34","1,439.34","4,704,830,000"
22-Jun-20,"1,417.67","1,433.53","1,400.98","1,433.53","1,433.53","4,665,380,000"
19-Jun-20,"1,430.65","1,443.80","1,409.47","1,418.63","1,418.63","8,327,780,000"
18-Jun-20,"1,424.72","1,439.74","1,412.27","1,427.33","1,427.33","4,429,030,000"
17-Jun-20,"1,453.33","1,456.76","1,424.59","1,426.53","1,426.53","4,549,390,000"
16-Jun-20,"1,432.35","1,473.75","1,427.84","1,452.26","1,452.26","5,829,240,000"
15-Jun-20,"1,381.41","1,425.84","1,343.60","1,419.61","1,419.61","5,740,660,000"
12-Jun-20,"1,366.96","1,412.91","1,349.39","1,387.68","1,387.68","5,832,250,000"
11-Jun-20,"1,458.34","1,458.34","1,355.32","1,356.22","1,356.22","7,018,890,000"
10-Jun-20,"1,506.94","1,506.94","1,465.94","1,467.39","1,467.39","6,570,840,000"
9-Jun-20,"1,533.03","1,533.03","1,496.69","1,507.05","1,507.05","6,382,620,000"
8-Jun-20,"1,510.59","1,537.62","1,510.59","1,536.89","1,536.89","8,437,380,000"
5-Jun-20,"1,460.18","1,525.56","1,460.18","1,507.15","1,507.15","8,617,590,000"
4-Jun-20,"1,450.16","1,460.09","1,439.11","1,452.06","1,452.06","6,428,130,000"
3-Jun-20,"1,425.37","1,463.55","1,425.37","1,452.09","1,452.09","5,989,560,000"
2-Jun-20,"1,409.16","1,421.12","1,403.69","1,418.21","1,418.21","5,187,230,000"
1-Jun-20,"1,396.29","1,419.94","1,395.51","1,405.37","1,405.37","4,673,410,000"
29-May-20,"1,399.05","1,399.05","1,372.71","1,394.04","1,394.04","7,275,080,000"
28-May-20,"1,437.84","1,450.37","1,396.95","1,400.67","1,400.67","5,402,670,000"
27-May-20,"1,398.50","1,438.96","1,382.03","1,436.36","1,436.36","6,371,230,000"
26-May-20,"1,361.16","1,406.77","1,361.16","1,393.07","1,393.07","5,837,060,000"
22-May-20,"1,349.40","1,355.77","1,338.13","1,355.53","1,355.53","3,952,800,000"
21-May-20,"1,345.72","1,354.65","1,333.99","1,347.56","1,347.56","4,966,940,000"
20-May-20,"1,322.78","1,353.38","1,322.78","1,346.93","1,346.93","4,992,970,000"
19-May-20,"1,330.27","1,339.12","1,307.27","1,307.72","1,307.72","4,969,330,000"
18-May-20,"1,290.90","1,338.35","1,290.90","1,333.69","1,333.69","6,364,290,000"
15-May-20,"1,236.25","1,259.28","1,225.55","1,256.99","1,256.99","5,477,040,000"
14-May-20,"1,226.66","1,237.56","1,181.09","1,237.55","1,237.55","5,641,920,000"
13-May-20,"1,272.90","1,272.90","1,212.75","1,233.25","1,233.25","6,143,130,000"
12-May-20,"1,322.67","1,326.89","1,275.54","1,275.54","1,275.54","5,107,710,000"
11-May-20,"1,320.37","1,333.85","1,303.53","1,321.24","1,321.24","4,807,320,000"
8-May-20,"1,294.28","1,330.11","1,294.28","1,329.64","1,329.64","4,857,160,000"
7-May-20,"1,268.35","1,290.92","1,268.35","1,282.93","1,282.93","5,164,640,000"
6-May-20,"1,278.90","1,284.92","1,262.56","1,263.01","1,263.01","4,861,920,000"
5-May-20,"1,271.22","1,302.45","1,269.99","1,273.51","1,273.51","5,129,590,000"
4-May-20,"1,254.88","1,263.97","1,234.01","1,263.97","1,263.97","4,723,140,000"
1-May-20,"1,280.58","1,281.08","1,241.91","1,260.48","1,260.48","4,753,160,000"
30-Apr-20,"1,354.80","1,354.80","1,310.45","1,310.66","1,310.66","6,523,120,000"
29-Apr-20,"1,314.04","1,373.39","1,314.04","1,360.76","1,360.76","6,620,140,000"
28-Apr-20,"1,301.22","1,316.71","1,282.77","1,298.08","1,298.08","5,672,880,000"
27-Apr-20,"1,243.47","1,289.18","1,243.47","1,281.88","1,281.88","5,194,260,000"
24-Apr-20,"1,216.68","1,238.31","1,210.62","1,233.05","1,233.05","5,374,480,000"
23-Apr-20,"1,203.66","1,232.59","1,203.66","1,214.06","1,214.06","5,756,520,000"
22-Apr-20,"1,203.01","1,213.34","1,196.54","1,201.52","1,201.52","5,049,660,000"
21-Apr-20,"1,192.22","1,195.88","1,173.91","1,185.09","1,185.09","5,075,830,000"
20-Apr-20,"1,220.63","1,233.86","1,202.22","1,213.35","1,213.35","5,220,160,000"
17-Apr-20,"1,191.85","1,231.93","1,191.85","1,229.10","1,229.10","5,792,140,000"
16-Apr-20,"1,185.10","1,187.84","1,154.52","1,178.09","1,178.09","5,179,990,000"
15-Apr-20,"1,221.71","1,221.71","1,176.03","1,183.98","1,183.98","5,203,390,000"
14-Apr-20,"1,232.32","1,251.88","1,224.15","1,237.33","1,237.33","5,567,400,000"
13-Apr-20,"1,240.91","1,240.94","1,200.92","1,212.04","1,212.04","5,274,310,000"
9-Apr-20,"1,212.66","1,250.13","1,212.66","1,246.73","1,246.73","7,880,140,000"
8-Apr-20,"1,151.01","1,197.17","1,147.26","1,191.66","1,191.66","5,856,370,000"
7-Apr-20,"1,158.17","1,190.98","1,133.55","1,139.17","1,139.17","7,040,720,000"
6-Apr-20,"1,085.88","1,139.93","1,085.88","1,138.78","1,138.78","6,391,860,000"
3-Apr-20,"1,082.90","1,082.90","1,035.39","1,052.05","1,052.05","6,087,190,000"
2-Apr-20,"1,071.46","1,102.36","1,055.60","1,085.81","1,085.81","6,454,990,000"
1-Apr-20,"1,127.73","1,127.73","1,064.60","1,071.99","1,071.99","5,947,900,000"
31-Mar-20,"1,155.68","1,164.63","1,130.34","1,153.10","1,153.10","6,568,290,000"
30-Mar-20,"1,134.14","1,158.64","1,119.95","1,158.32","1,158.32","5,746,220,000"
27-Mar-20,"1,163.92","1,163.92","1,125.68","1,131.99","1,131.99","6,194,330,000"
26-Mar-20,"1,116.30","1,180.32","1,116.30","1,180.32","1,180.32","7,753,160,000"
25-Mar-20,"1,100.14","1,146.81","1,075.85","1,110.37","1,110.37","8,285,670,000"
24-Mar-20,"1,041.07","1,096.54","1,041.07","1,096.54","1,096.54","7,547,350,000"
23-Mar-20,"1,014.08","1,017.89",966.42,"1,002.40","1,002.40","7,402,180,000"
20-Mar-20,"1,064.72","1,087.72","1,009.53","1,013.89","1,013.89","9,044,690,000"
19-Mar-20,988.71,"1,069.15",968.86,"1,058.75","1,058.75","7,946,710,000"
18-Mar-20,"1,057.65","1,062.88",966.22,991.16,991.16,"8,755,780,000"
17-Mar-20,"1,043.87","1,106.68","1,011.95","1,106.51","1,106.51","8,358,500,000"
16-Mar-20,"1,174.97","1,174.97","1,035.19","1,037.42","1,037.42","7,781,540,000"
13-Mar-20,"1,153.76","1,210.13","1,109.39","1,210.13","1,210.13","8,258,670,000"
12-Mar-20,"1,253.87","1,253.87","1,121.72","1,122.93","1,122.93","8,829,380,000"
11-Mar-20,"1,349.24","1,349.24","1,249.28","1,264.30","1,264.30","7,374,110,000"
10-Mar-20,"1,329.88","1,351.48","1,288.93","1,350.90","1,350.90","7,635,960,000"
9-Mar-20,"1,396.24","1,396.24","1,310.76","1,313.44","1,313.44","8,423,050,000"
6-Mar-20,"1,476.63","1,476.63","1,417.27","1,449.22","1,449.22","6,552,140,000"
5-Mar-20,"1,522.85","1,522.85","1,462.92","1,478.82","1,478.82","5,575,550,000"
4-Mar-20,"1,500.15","1,531.20","1,494.58","1,531.20","1,531.20","5,035,480,000"
3-Mar-20,"1,518.52","1,539.74","1,472.74","1,486.08","1,486.08","6,355,940,000"
2-Mar-20,"1,476.59","1,518.51","1,463.06","1,518.49","1,518.49","6,376,400,000"
28-Feb-20,"1,496.83","1,496.83","1,448.21","1,476.43","1,476.43","8,563,850,000"
27-Feb-20,"1,545.25","1,553.98","1,495.89","1,497.87","1,497.87","7,058,840,000"
26-Feb-20,"1,572.27","1,588.32","1,551.39","1,552.76","1,552.76","5,478,110,000"
25-Feb-20,"1,630.87","1,633.11","1,568.97","1,571.90","1,571.90","5,591,510,000"
24-Feb-20,"1,676.65","1,676.65","1,620.14","1,628.10","1,628.10","4,842,960,000"
21-Feb-20,"1,694.73","1,694.73","1,673.20","1,678.61","1,678.61","3,899,270,000"
20-Feb-20,"1,689.42","1,698.91","1,677.62","1,696.07","1,696.07","4,007,320,000"
19-Feb-20,"1,685.33","1,698.16","1,685.33","1,692.57","1,692.57","3,600,150,000"
18-Feb-20,"1,686.03","1,687.38","1,674.60","1,683.52","1,683.52","3,746,720,000"
14-Feb-20,"1,694.87","1,695.17","1,683.47","1,687.58","1,687.58","3,398,040,000"
13-Feb-20,"1,684.58","1,696.54","1,680.38","1,693.74","1,693.74","3,498,240,000"
12-Feb-20,"1,684.39","1,690.06","1,683.02","1,689.38","1,689.38","3,926,380,000"
11-Feb-20,"1,674.50","1,686.01","1,674.00","1,677.51","1,677.51","3,760,550,000"
10-Feb-20,"1,654.92","1,667.70","1,653.67","1,667.67","1,667.67","3,450,350,000"
7-Feb-20,"1,673.53","1,673.53","1,654.31","1,656.78","1,656.78","3,730,650,000"
6-Feb-20,"1,685.44","1,689.17","1,677.29","1,677.46","1,677.46","3,868,370,000"
5-Feb-20,"1,667.95","1,682.96","1,667.38","1,681.92","1,681.92","4,117,730,000"
4-Feb-20,"1,644.42","1,661.00","1,644.42","1,656.77","1,656.77","3,995,320,000"
3-Feb-20,"1,618.80","1,636.88","1,618.80","1,632.21","1,632.21","3,757,910,000"
31-Jan-20,"1,643.69","1,643.69","1,610.64","1,614.06","1,614.06","4,527,830,000"
30-Jan-20,"1,641.47","1,648.43","1,630.94","1,648.22","1,648.22","3,787,250,000"
29-Jan-20,"1,661.08","1,663.77","1,649.00","1,649.22","1,649.22","3,584,500,000"
28-Jan-20,"1,651.13","1,661.19","1,651.13","1,658.31","1,658.31","3,526,720,000"
27-Jan-20,"1,660.82","1,660.82","1,632.26","1,644.14","1,644.14","3,823,100,000"
24-Jan-20,"1,687.81","1,689.15","1,653.19","1,662.23","1,662.23","3,707,130,000"
23-Jan-20,"1,680.54","1,687.85","1,666.47","1,685.01","1,685.01","3,764,860,000"
22-Jan-20,"1,691.07","1,694.37","1,682.94","1,684.46","1,684.46","3,619,850,000"
21-Jan-20,"1,695.45","1,695.45","1,684.26","1,685.90","1,685.90","4,105,340,000"
17-Jan-20,"1,712.93","1,715.08","1,697.69","1,699.64","1,699.64","3,698,170,000"
16-Jan-20,"1,691.82","1,706.17","1,691.82","1,705.22","1,705.22","3,535,080,000"
15-Jan-20,"1,673.69","1,688.12","1,673.40","1,682.40","1,682.40","3,716,840,000"
14-Jan-20,"1,668.39","1,684.34","1,662.86","1,675.74","1,675.74","3,665,130,000"
13-Jan-20,"1,658.98","1,669.61","1,652.32","1,669.61","1,669.61","3,456,380,000"
10-Jan-20,"1,665.47","1,666.75","1,654.01","1,657.64","1,657.64","3,212,970,000"
9-Jan-20,"1,669.86","1,671.82","1,663.78","1,664.99","1,664.99","3,638,390,000"
8-Jan-20,"1,658.47","1,669.29","1,658.23","1,663.59","1,663.59","3,720,890,000"
7-Jan-20,"1,659.73","1,662.10","1,653.33","1,658.31","1,658.31","3,420,380,000"
6-Jan-20,"1,650.66","1,664.85","1,645.51","1,663.26","1,663.26","3,674,070,000"
3-Jan-20,"1,655.02","1,664.04","1,648.54","1,660.87","1,660.87","3,461,290,000"
2-Jan-20,"1,675.90","1,678.14","1,653.52","1,666.77","1,666.77","3,458,250,000"
31-Dec-19,"1,660.05","1,673.34","1,659.83","1,668.47","1,668.47","2,893,810,000"
30-Dec-19,"1,669.88","1,670.22","1,658.05","1,664.15","1,664.15","3,013,290,000"
27-Dec-19,"1,681.25","1,681.68","1,666.43","1,669.03","1,669.03","2,428,670,000"
26-Dec-19,"1,680.22","1,680.36","1,675.10","1,677.67","1,677.67","2,160,680,000"
24-Dec-19,"1,676.23","1,678.09","1,673.74","1,678.01","1,678.01","1,296,540,000"
23-Dec-19,"1,673.98","1,675.31","1,666.19","1,674.14","1,674.14","3,060,610,000"
20-Dec-19,"1,670.60","1,674.43","1,668.86","1,671.90","1,671.90","6,454,270,000"
19-Dec-19,"1,662.52","1,667.23","1,660.62","1,667.09","1,667.09","3,720,450,000"
18-Dec-19,"1,660.49","1,663.39","1,654.73","1,661.73","1,661.73","4,014,080,000"
17-Dec-19,"1,650.59","1,657.70","1,649.63","1,657.56","1,657.56","3,837,540,000"
